,AIS_ID,admission_points,admissions_points_ext,education_achieved,sex,nationality,admission_from,study_programme,age,graduation_year,VŠP_štúdium,FYZ_B,OOP_B,PAM_B,PRPR_B,ZPRPR2_B,TZIV_B,ADM_B,AJ_B,MA_B,MIP_B,PPI_B,attd_FYZ_B,attd_OOP_B,attd_PRPR_B,attd_ZPRPR2_B,attd_TZIV_B,attd_ADM_B,attd_AJ_B,attd_MA_B,attd_MIP_B,attd_PPI_B,end_type,school_general_rating,school_math_rating,school_foreign_lang_rating,school_university_admissions_rating,school_finance_sources_rating,school_pedagogical_team
357,79639,90.8,False,5,0,1,2,6,25,2015.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0,0,12,0,0,0,4,0,11,11,0,5.37,6.13,6.55,9.72,7.56,3.14
358,79660,84.8,False,5,0,1,2,0,24,2015.0,2.48,3.0,3.0,1.5,3.0,0.0,3.0,2.5,1.0,3.0,2.5,1.5,12,12,12,0,12,0,10,0,11,12,0,5.37,6.13,6.55,9.72,7.56,3.14
359,79695,84.8,False,5,0,1,2,0,24,2015.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0,0,8,0,0,0,9,0,10,10,0,5.37,6.13,6.55,9.72,7.56,3.14
360,96984,92.9,False,5,0,1,2,1,21,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,5.37,6.13,6.55,9.72,7.56,3.14
361,72475,51.9,False,5,0,1,2,0,27,2013.0,2.23,4.0,2.0,1.5,4.0,0.0,0.0,1.5,2.0,0.0,1.5,3.0,6,9,19,0,0,24,12,0,6,11,0,5.76,6.71,7.61,7.99,5.49,3.49
362,73885,44.5,False,5,0,1,2,0,24,2014.0,2.5,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.5,4.0,4.0,4.0,0,0,8,0,0,3,9,0,10,12,0,5.76,6.71,7.61,7.99,5.49,3.49
363,74200,62.8,False,5,0,1,2,0,24,2014.0,2.85,4.0,3.0,3.0,4.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,9,11,17,0,0,4,12,0,10,12,0,5.76,6.71,7.61,7.99,5.49,3.49
364,79475,61.0,False,5,0,1,2,0,23,2015.0,2.73,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.5,0.0,3.0,4.0,0,0,9,0,0,0,12,0,9,12,0,5.76,6.71,7.61,7.99,5.49,3.49
365,79476,90.8,False,5,1,1,2,0,24,2015.0,1.66,1.5,2.0,1.0,1.0,0.0,1.0,1.5,1.0,2.0,1.5,1.0,12,12,11,0,11,0,0,0,11,12,1,5.76,6.71,7.61,7.99,5.49,3.49
366,85912,66.5,False,5,0,1,2,0,22,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,6,0,2,5,0,5.76,6.71,7.61,7.99,5.49,3.49
367,86051,76.9,False,5,1,1,2,0,22,2016.0,2.68,4.0,3.0,2.0,4.0,0.0,3.0,2.5,1.5,3.0,3.0,2.5,20,23,24,0,9,0,8,0,11,11,0,5.76,6.71,7.61,7.99,5.49,3.49
368,92001,50.2,False,5,0,1,2,0,22,2017.0,0.0,4.0,4.0,4.0,0.0,2.5,4.0,3.0,2.0,2.5,2.0,2.5,13,8,0,10,5,10,10,10,5,12,0,5.76,6.71,7.61,7.99,5.49,3.49
369,92034,64.5,False,5,0,1,2,0,22,2017.0,2.87,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,11,0,0,12,0,0,0,0,5.76,6.71,7.61,7.99,5.49,3.49
370,92034,64.5,False,5,0,1,2,0,22,2017.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,11,0,0,12,0,0,0,0,5.76,6.71,7.61,7.99,5.49,3.49
371,79489,89.18328704711138,False,5,0,1,2,0,24,2015.0,1.68,2.161671295288862,1.3233425905777243,1.919164352355569,2.161671295288862,0.0,2.080835647644431,2.580835647644431,1.5,1.7425069429332933,1.919164352355569,1.580835647644431,12,12,11,0,11,0,9,0,9,11,1,5.76,6.71,7.61,7.99,5.49,3.49
372,72667,41.5,False,5,0,1,2,0,26,2013.0,0.0,3.0,2.5,1.5,3.0,0.0,3.0,3.0,2.0,2.0,1.0,1.5,13,12,12,0,0,0,4,0,12,11,0,6.27,5.43,6.2,6.38,7.56,2.41
373,72667,73.0,False,5,0,1,2,0,26,2013.0,0.0,3.0,2.5,1.5,3.0,0.0,3.0,3.0,2.0,2.0,1.0,1.5,13,12,12,0,0,0,4,0,12,11,0,6.27,5.43,6.2,6.38,7.56,2.41
374,73882,68.4,False,5,0,1,2,0,25,2014.0,2.52,2.5,3.0,2.0,2.5,0.0,0.0,2.5,2.0,3.0,2.5,3.0,10,10,24,0,0,3,12,0,12,12,1,6.27,5.43,6.2,6.38,7.56,2.41
375,79472,66.5,False,5,0,1,2,0,25,2015.0,2.31,3.0,3.0,1.0,3.0,0.0,3.0,3.0,2.0,2.5,1.5,1.5,11,12,12,0,10,0,13,0,7,12,1,6.27,5.43,6.2,6.38,7.56,2.41
376,79678,50.8,False,5,0,1,2,0,24,2015.0,2.5,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,4.0,4.0,0,0,22,0,0,0,0,0,19,24,0,6.27,5.43,6.2,6.38,7.56,2.41
377,79678,80.0,False,5,0,1,2,0,24,2015.0,2.5,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,4.0,4.0,0,0,22,0,0,0,0,0,19,24,0,6.27,5.43,6.2,6.38,7.56,2.41
378,79731,97.7,False,5,0,1,2,0,25,2015.0,2.3,3.0,2.0,2.0,2.0,0.0,2.5,2.0,1.0,2.0,1.0,2.0,12,12,12,0,12,0,0,0,12,12,1,6.27,5.43,6.2,6.38,7.56,2.41
379,85825,66.5,False,5,0,1,2,4,23,2016.0,2.55,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,2.0,3.0,0,0,13,0,0,0,13,0,8,12,0,6.27,5.43,6.2,6.38,7.56,2.41
380,85958,56.5,False,5,0,1,2,4,23,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0,0,6,0,0,0,11,0,9,11,0,6.27,5.43,6.2,6.38,7.56,2.41
381,86065,51.0,False,5,0,1,2,0,24,2016.0,2.45,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.5,4.0,2.0,3.0,0,0,6,0,0,0,12,0,11,12,0,6.27,5.43,6.2,6.38,7.56,2.41
382,79732,94.3003836060446,False,5,0,1,2,0,24,2015.0,1.62,3.0,2.137636291253255,1.9311818543733725,2.0688181456266275,0.0,2.362363708746745,2.0,1.0,2.0,1.137636291253255,1.9311818543733725,12,12,12,0,11,0,0,0,10,11,1,6.27,5.43,6.2,6.38,7.56,2.41
383,79717,95.7069239468769,False,5,0,1,2,0,25,2015.0,1.6,2.0,1.8255658667285024,1.5,1.3255658667285024,0.0,1.5,2.0,1.5,1.5,1.0,2.0,12,12,12,0,12,0,11,0,12,12,1,6.27,5.43,6.2,6.38,7.56,2.41
384,79491,72.04530719318565,True,5,0,1,2,0,24,2015.0,1.66,1.8590582884956517,2.394293716371739,1.0,1.5352354278760871,0.0,2.0,2.035235427876087,1.0,2.4295291442478257,1.5352354278760871,1.0,11,12,12,0,0,0,2,0,10,10,1,6.27,5.43,6.2,6.38,7.56,2.41
385,79747,54.91644121086331,True,5,0,1,2,0,24,2015.0,2.09,1.3708505595372358,1.7781379196529268,1.092712639884309,1.2781379196529268,0.0,1.907287360115691,2.407287360115691,1.407287360115691,2.0,1.592712639884309,1.092712639884309,2,11,12,0,11,0,8,0,7,11,1,6.27,5.43,6.2,6.38,7.56,2.41
386,79468,59.70169155124967,False,5,0,1,2,0,24,2015.0,2.31,2.000248757536716,2.333499171691144,1.333250414154428,2.6667495858455723,0.0,2.6667495858455723,2.6667495858455723,2.666500828308856,2.1667495858455723,1.5,1.166749585845572,11,12,12,0,11,0,10,0,9,12,1,6.27,5.43,6.2,6.38,7.56,2.41
387,79744,71.00625149630811,False,5,0,1,2,0,24,2015.0,1.62,2.0031257481540528,2.501562874077026,1.9984371259229736,2.998437125922974,0.0,1.9984371259229736,2.498437125922974,1.4984371259229736,2.498437125922974,1.5015628740770264,1.9984371259229736,0,11,12,0,11,0,12,0,9,11,1,6.27,5.43,6.2,6.38,7.56,2.41
388,79731,97.14221766411784,False,5,0,1,2,0,24,2015.0,1.59,2.015678230796185,1.8359463717993643,1.6718927435987285,2.0,0.0,2.1718927435987285,1.6718927435987285,1.1640536282006357,1.8359463717993643,1.0,1.6718927435987285,8,11,12,0,10,0,3,0,12,12,1,6.27,5.43,6.2,6.38,7.56,2.41
389,79732,95.98460583987813,False,5,0,1,2,0,23,2015.0,1.59,0.021991657316960955,1.5,1.0054979143292402,1.9890041713415196,0.0,1.5,1.0109958286584804,1.5,1.5,1.0,1.0109958286584804,0,11,12,0,8,0,11,0,13,12,1,6.27,5.43,6.2,6.38,7.56,2.41
390,73179,81.2,False,5,0,1,0,1,26,2013.0,2.79,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,4.0,0,0,0,11,0,0,12,0,0,8,0,5.41,4.5,7.36,8.3,7.62,2.72
391,74188,87.6,False,5,0,1,2,0,24,2014.0,2.46,4.0,2.5,1.5,3.0,0.0,0.0,2.5,1.5,4.0,2.0,2.5,12,12,10,0,0,0,12,0,12,12,0,5.41,4.5,7.36,8.3,7.62,2.72
392,74230,68.4,False,5,0,1,2,1,24,2014.0,2.01,2.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,1.5,1.5,12,12,0,11,9,0,13,0,7,12,1,5.41,4.5,7.36,8.3,7.62,2.72
393,74583,94.1,False,5,1,1,2,0,25,2013.0,2.06,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.5,1.5,1.0,2.0,14,10,11,0,0,4,12,0,12,12,1,5.41,4.5,7.36,8.3,7.62,2.72
394,79471,90.8,False,5,0,1,2,0,25,2015.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,4.0,4.0,0,0,11,0,0,0,17,7,16,23,0,5.41,4.5,7.36,8.3,7.62,2.72
395,79471,90.8,False,5,0,1,2,0,25,2015.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,4.0,4.0,0,0,11,0,0,0,17,7,16,23,0,5.41,4.5,7.36,8.3,7.62,2.72
396,79499,66.5,False,5,0,1,2,1,23,2015.0,2.6,4.0,4.0,2.0,0.0,2.0,4.0,3.0,2.0,4.0,2.5,2.5,12,12,0,12,11,0,7,0,11,12,0,5.41,4.5,7.36,8.3,7.62,2.72
397,79583,69.2,False,5,0,1,2,1,23,2015.0,2.63,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.5,0.0,0.0,0.0,0,0,0,11,0,0,12,0,0,0,0,5.41,4.5,7.36,8.3,7.62,2.72
398,79811,74.2,False,5,0,1,2,1,24,2015.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0,0,0,0,0,0,7,0,12,12,0,5.41,4.5,7.36,8.3,7.62,2.72
399,74587,70.34155787267399,False,5,0,1,2,0,25,2014.0,2.06,2.1357301389519243,2.453595208427887,1.3178650694759622,3.0,0.0,0.0,1.0,1.3642698610480755,2.453595208427887,1.0,2.6357301389519243,12,8,12,0,0,21,4,0,7,9,1,5.41,4.5,7.36,8.3,7.62,2.72
400,74548,63.17371465811683,True,5,0,1,2,0,24,2014.0,2.06,2.5922605096781886,2.723218470965434,1.6845210193563773,2.723218470965434,0.0,0.0,1.0922605096781886,1.0922605096781886,2.815478980643623,1.0,2.815478980643623,12,7,11,0,0,18,2,0,7,8,1,5.41,4.5,7.36,8.3,7.62,2.72
401,74223,92.98523312503431,False,5,0,1,2,1,25,2014.0,2.02,1.561908189631509,1.4214311422236316,1.2809540948157545,1.0785688577763684,0.561908189631509,0.8428622844472633,1.561908189631509,1.5,1.561908189631509,1.2809540948157545,1.2809540948157545,13,10,7,3,2,0,11,0,10,12,1,5.41,4.5,7.36,8.3,7.62,2.72
402,74587,92.39433078285812,False,5,0,1,2,0,25,2014.0,2.06,1.6240296368066358,1.5826864245377572,1.0413432122688786,2.7519407263867284,0.12402963680663581,0.2067160613443928,1.1240296368066358,1.9173135754622428,1.5826864245377572,1.0,1.9173135754622428,13,10,11,0,0,22,12,0,8,12,1,5.41,4.5,7.36,8.3,7.62,2.72
403,73180,57.9,False,5,0,1,2,0,26,2013.0,2.53,3.0,2.0,1.5,3.0,0.0,0.0,2.0,2.0,2.5,2.5,2.5,11,11,11,0,0,11,10,0,10,12,0,6.7,8.22,9.01,6.06,7.47,1.74
404,73892,79.4,False,5,0,1,2,1,26,2013.0,2.85,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,10,0,0,0,0,6.7,8.22,9.01,6.06,7.47,1.74
405,73896,77.6,False,5,0,1,2,1,24,2014.0,1.66,2.5,2.0,2.0,0.0,1.5,2.0,1.5,1.0,1.5,1.0,1.0,13,12,0,11,0,0,12,0,0,12,1,6.7,8.22,9.01,6.06,7.47,1.74
406,75078,53.4,False,5,0,1,2,0,27,2012.0,2.37,4.0,3.0,1.5,4.0,0.0,4.0,1.0,2.0,3.0,1.5,3.0,20,12,25,0,5,11,0,0,12,12,0,6.7,8.22,9.01,6.06,7.47,1.74
407,85770,98.0,False,5,1,1,2,5,22,2016.0,0.0,2.5,1.5,1.0,4.0,0.0,3.0,3.0,1.0,3.0,1.5,2.5,24,24,24,0,4,0,12,0,11,11,0,6.7,8.22,9.01,6.06,7.47,1.74
408,85792,50.5,False,5,1,1,2,4,24,2016.0,2.37,4.0,3.0,2.5,0.0,3.0,4.0,3.0,1.0,3.0,1.5,3.0,20,11,0,11,14,6,0,12,2,11,0,6.7,8.22,9.01,6.06,7.47,1.74
409,85792,50.5,False,5,1,1,2,4,24,2016.0,0.0,4.0,3.0,2.5,0.0,3.0,4.0,3.0,1.0,3.0,1.5,3.0,20,11,0,11,14,6,0,12,2,11,0,6.7,8.22,9.01,6.06,7.47,1.74
410,85857,94.5,False,5,0,1,2,3,23,2016.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6.7,8.22,9.01,6.06,7.47,1.74
411,73901,83.21580538085406,False,5,0,1,2,1,26,2014.0,1.66,1.929375989127586,2.429375989127586,1.929375989127586,2.3234399728189645,0.07062401087241421,0.10593601630862137,1.464687994563793,1.464687994563793,2.858751978255172,1.929375989127586,1.929375989127586,13,11,11,0,0,11,12,0,8,12,1,6.7,8.22,9.01,6.06,7.47,1.74
412,73499,50.0,False,3,0,1,1,6,26,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,0,4.38,5.0,6.95,7.1,4.75,3.83
413,73952,50.6,False,4,0,1,2,0,26,2014.0,2.57,4.0,4.0,1.5,3.0,0.0,0.0,2.5,1.5,2.0,2.5,2.5,22,24,24,0,0,11,11,0,10,12,0,4.38,5.0,6.95,7.1,4.75,3.83
414,85849,59.0,False,4,0,1,2,0,23,2016.0,2.55,3.0,3.0,2.5,3.0,0.0,2.5,3.0,1.5,1.5,2.0,2.0,12,12,12,0,12,0,12,24,7,11,0,4.38,5.0,6.95,7.1,4.75,3.83
415,91999,79.0,True,4,0,1,2,0,22,2017.0,0.0,2.5,2.0,1.0,0.0,1.0,2.5,2.5,2.5,2.5,1.0,1.5,13,12,0,11,13,12,11,12,0,12,0,4.38,5.0,6.95,7.1,4.75,3.83
416,96865,33.8,True,4,0,1,2,4,21,2018.0,0.0,2.0,2.0,1.5,2.5,0.0,1.5,2.5,1.0,2.5,1.0,2.0,11,12,12,0,12,12,13,12,0,11,0,4.38,5.0,6.95,7.1,4.75,3.83
417,73645,90.9,False,5,0,1,2,0,26,2014.0,2.14,2.5,2.5,1.5,2.5,0.0,0.0,1.5,1.5,2.5,1.5,2.5,0,11,12,0,0,12,12,0,10,11,1,5.16,8.11,7.02,7.94,6.93,2.12
418,74367,68.4,False,5,0,1,2,0,25,2014.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,10,0,0,4,13,0,9,12,0,5.16,8.11,7.02,7.94,6.93,2.12
419,85976,61.6,False,5,0,1,2,0,24,2016.0,0.0,3.0,2.0,2.0,0.0,1.0,2.5,2.5,1.5,2.0,1.5,1.5,10,12,0,10,11,6,10,13,0,12,0,5.16,8.11,7.02,7.94,6.93,2.12
420,72235,64.13350336812664,False,5,0,1,2,0,26,2013.0,2.25,2.6651972206962,2.3325986103481,2.0,2.3348027793038,0.0,0.0,1.5,1.3348027793038,2.6651972206962,2.5,1.8325986103481,8,10,10,0,0,3,3,0,10,12,1,5.16,8.11,7.02,7.94,6.93,2.12
421,72852,67.04991114053756,False,5,0,1,2,0,25,2013.3892956140419,2.25,3.0,2.5,1.8053521929790117,2.1946478070209885,0.0,0.0,1.3053521929790117,1.3892956140419765,2.6107043859580235,1.9160565789370352,2.1946478070209885,7,10,10,0,0,4,3,0,10,11,1,5.16,8.11,7.02,7.94,6.93,2.12
422,73646,83.6,False,5,0,1,2,0,25,2014.0,2.3,3.0,2.5,1.5,2.5,0.0,0.0,1.0,2.0,2.0,1.0,2.5,0,11,12,0,0,12,10,0,10,10,1,7.37,6.33,8.97,6.53,6.78,1.36
423,73671,78.9,False,5,0,1,2,0,26,2014.0,1.99,1.5,1.5,1.0,2.5,0.0,0.0,1.0,1.5,1.5,1.0,2.0,0,11,12,0,0,12,12,0,10,11,1,7.37,6.33,8.97,6.53,6.78,1.36
424,73944,62.8,False,5,1,1,2,0,26,2014.0,2.47,2.5,2.5,1.5,3.0,0.0,0.0,2.5,1.5,3.0,1.0,2.5,12,11,12,0,0,12,13,0,10,12,1,7.37,6.33,8.97,6.53,6.78,1.36
425,73948,73.9,False,5,0,1,2,0,26,2014.0,2.29,2.5,2.5,1.0,2.5,0.0,0.0,1.0,2.0,3.0,2.0,3.0,23,12,24,0,0,24,12,0,7,11,1,7.37,6.33,8.97,6.53,6.78,1.36
426,73956,73.9,False,5,0,1,2,0,26,2014.0,2.67,4.0,3.0,2.0,3.0,0.0,0.0,2.0,1.5,3.0,2.5,3.0,12,12,11,0,0,11,11,0,10,12,0,7.37,6.33,8.97,6.53,6.78,1.36
427,74222,83.6,False,5,0,1,2,0,26,2014.0,2.68,4.0,4.0,2.0,4.0,0.0,0.0,2.5,3.0,3.0,2.5,2.5,22,17,21,0,0,0,11,0,11,11,0,7.37,6.33,8.97,6.53,6.78,1.36
428,74277,68.4,False,5,0,1,2,0,25,2014.0,1.47,1.0,1.0,1.5,2.0,0.0,0.0,1.0,1.5,1.5,1.0,1.5,13,11,12,0,0,24,12,0,9,12,1,7.37,6.33,8.97,6.53,6.78,1.36
429,79571,50.8,False,5,1,1,2,0,24,2015.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0,0,6,0,0,0,11,0,0,10,0,7.37,6.33,8.97,6.53,6.78,1.36
430,79619,67.7,False,5,0,1,2,1,24,2015.0,2.35,4.0,4.0,4.0,0.0,1.5,4.0,4.0,2.0,4.0,4.0,2.0,10,8,0,12,9,0,10,0,5,12,0,7.37,6.33,8.97,6.53,6.78,1.36
431,79622,82.0,False,5,0,1,2,7,25,2015.0,0.0,3.0,3.0,2.5,0.0,2.0,2.5,3.0,1.5,3.0,1.5,1.0,12,12,0,12,12,0,7,0,9,12,0,7.37,6.33,8.97,6.53,6.78,1.36
432,79657,55.0,False,5,0,1,2,6,25,2015.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,3.0,2.0,3.0,4.0,2.0,10,1,10,0,3,0,8,0,9,12,0,7.37,6.33,8.97,6.53,6.78,1.36
433,79737,79.3,False,5,0,1,2,1,24,2015.0,2.82,4.0,4.0,2.5,0.0,3.0,4.0,4.0,2.0,4.0,2.5,2.5,16,12,0,12,12,0,12,0,9,12,0,7.37,6.33,8.97,6.53,6.78,1.36
434,85797,81.1,False,5,0,1,2,0,24,2016.0,2.15,4.0,4.0,1.5,4.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,9,7,20,0,8,0,8,0,8,11,0,7.37,6.33,8.97,6.53,6.78,1.36
435,85850,79.0,False,5,0,1,2,3,24,2016.0,2.34,4.0,3.0,2.0,0.0,2.5,4.0,4.0,1.5,4.0,1.5,2.5,12,12,0,11,12,6,8,10,0,12,0,7.37,6.33,8.97,6.53,6.78,1.36
436,73652,89.68447476463355,False,5,0,1,2,0,25,2014.0,1.69,2.4034828662123973,2.5,1.7982585668938014,2.5,0.0,0.0,1.0,1.7017414331061986,2.0,1.0,2.2017414331061986,0,11,12,0,0,12,11,0,10,10,1,7.37,6.33,8.97,6.53,6.78,1.36
437,73646,88.50272650519615,False,5,0,1,2,0,25,2014.0,1.84,1.9237323329798421,2.1542393997879055,1.5,2.3847464665959683,0.0,0.0,1.3847464665959683,1.5,2.2694929331919367,1.3847464665959683,2.2694929331919367,0,10,12,0,0,12,12,0,10,10,1,7.37,6.33,8.97,6.53,6.78,1.36
438,73691,92.72085206168167,False,5,0,1,2,0,24,2014.0,1.99,3.0,1.992389621315545,2.0,2.5,0.0,0.98477924263109,1.5,1.7538051893422275,2.2538051893422275,1.7461948106577725,2.5,13,11,10,0,4,3,12,0,12,12,1,7.37,6.33,8.97,6.53,6.78,1.36
439,73646,88.42289907711405,False,5,0,1,2,0,25,2014.0,1.69,1.9045430473831837,2.14272582842991,1.5,2.380908609476637,0.0,0.0,1.3809086094766367,1.5,2.2618172189532735,1.3809086094766367,2.2618172189532735,0,10,12,0,0,12,12,0,10,10,1,7.37,6.33,8.97,6.53,6.78,1.36
440,73669,69.34598245583467,False,5,0,1,2,0,26,2014.0,2.17,1.9165996022165113,1.7777330681443408,1.2777330681443408,2.5,0.0,0.0,1.1388665340721704,1.6388665340721704,1.7777330681443408,1.5554661362886817,2.277733068144341,2,11,15,0,0,12,12,0,9,11,1,7.37,6.33,8.97,6.53,6.78,1.36
441,73647,93.8,False,5,0,1,2,6,25,2014.0,2.16,3.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,3.0,2.0,1.5,13,12,12,0,0,4,13,0,10,0,0,7.98,7.46,8.93,6.44,7.92,0.96
442,73877,97.7,False,5,0,1,2,0,25,2014.0,2.23,3.0,2.0,2.0,2.0,0.0,0.0,1.5,1.5,2.5,1.0,2.0,14,12,11,0,0,4,12,0,12,12,1,7.98,7.46,8.93,6.44,7.92,0.96
443,73921,90.9,False,5,0,1,2,0,25,2014.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,19,0,0,24,24,0,9,19,0,7.98,7.46,8.93,6.44,7.92,0.96
444,73921,90.9,False,5,0,1,1,0,25,2014.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,19,0,0,24,24,0,9,19,0,7.98,7.46,8.93,6.44,7.92,0.96
445,74088,96.4,False,5,0,1,2,6,25,2014.0,2.12,2.5,3.0,0.0,2.0,0.0,0.0,1.5,2.5,2.0,2.5,1.5,12,20,21,0,0,0,12,0,21,0,0,7.98,7.46,8.93,6.44,7.92,0.96
446,74190,78.9,True,5,0,1,2,0,24,2014.0,2.33,3.0,2.0,2.0,2.5,0.0,0.0,2.0,1.5,3.0,2.0,2.5,12,12,8,0,0,0,10,0,10,10,1,7.98,7.46,8.93,6.44,7.92,0.96
447,74370,56.9,False,5,0,1,2,6,26,2014.0,1.8,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.5,0.0,4.0,0.0,0,0,10,0,0,0,11,0,10,0,0,7.98,7.46,8.93,6.44,7.92,0.96
448,74378,90.9,True,5,0,1,2,0,24,2014.0,2.06,3.0,1.5,2.5,1.5,0.0,0.0,1.5,1.5,2.0,1.0,2.0,12,10,11,0,0,10,12,0,9,11,1,7.98,7.46,8.93,6.44,7.92,0.96
449,75023,96.4,False,5,0,1,2,0,24,2014.0,1.93,1.5,2.0,1.5,3.0,0.0,0.0,1.0,1.5,2.0,1.5,2.0,12,12,10,0,0,0,11,0,10,12,1,7.98,7.46,8.93,6.44,7.92,0.96
450,79463,76.6,False,5,0,1,2,0,24,2015.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0,0,3,0,0,0,0,0,1,2,0,7.98,7.46,8.93,6.44,7.92,0.96
451,79616,56.3,False,5,0,1,2,0,23,2015.0,2.41,4.0,2.5,2.0,3.0,0.0,4.0,4.0,1.5,4.0,2.0,2.5,11,12,11,0,2,0,12,0,8,12,0,7.98,7.46,8.93,6.44,7.92,0.96
452,79677,80.8,False,5,0,1,2,0,24,2015.0,2.03,3.0,2.0,1.5,2.5,0.0,2.5,3.0,1.0,2.0,2.0,1.0,12,12,12,0,12,0,8,0,9,24,1,7.98,7.46,8.93,6.44,7.92,0.96
453,79691,62.8,False,5,0,1,3,0,25,2014.0,2.11,3.0,2.0,2.0,1.5,0.0,2.5,2.5,1.5,2.0,1.5,2.0,12,12,11,0,12,0,8,0,11,12,1,7.98,7.46,8.93,6.44,7.92,0.96
454,79961,90.8,False,5,0,1,2,0,23,2015.0,1.15,1.5,1.0,1.5,1.0,0.0,1.0,2.0,1.5,1.5,1.0,1.0,13,11,12,0,9,0,8,0,11,12,1,7.98,7.46,8.93,6.44,7.92,0.96
455,87859,81.1,False,5,1,1,2,0,22,2016.0,2.38,4.0,2.0,4.0,3.0,0.0,4.0,2.5,1.5,3.0,2.5,4.0,12,12,12,0,3,0,9,0,9,12,0,7.98,7.46,8.93,6.44,7.92,0.96
456,87860,50.8,False,5,0,1,2,0,24,2015.0,2.78,3.0,4.0,2.5,4.0,0.0,4.0,3.0,1.0,2.5,2.5,3.0,11,17,17,0,16,0,4,0,10,11,0,7.98,7.46,8.93,6.44,7.92,0.96
457,74167,44.562939863813526,False,5,0,1,2,0,24,2014.0,1.53,2.685300680932369,2.185300680932369,2.314699319067631,2.3706013618647375,0.0,0.0,2.444097957202894,1.3146993190676313,2.685300680932369,1.6293986381352625,2.185300680932369,12,12,11,0,0,4,6,0,15,12,1,7.98,7.46,8.93,6.44,7.92,0.96
458,75069,76.64672840242032,False,5,0,1,2,0,25,2014.0,2.12,3.0,1.6981617140197451,1.8018382859802549,2.5472425710296176,0.0,0.6036765719605097,2.5,1.8490808570098727,2.6509191429901273,1.0,2.0,16,10,11,0,3,10,10,0,9,11,1,7.98,7.46,8.93,6.44,7.92,0.96
459,74583,82.15957006658405,False,5,0,1,2,0,25,2014.0,2.06,2.527096758830819,2.1847311725538794,1.3423655862769397,0.9458064823383623,1.0270967588308189,1.7118279313846982,2.027096758830819,1.3152688274461206,2.1847311725538794,1.0,1.3152688274461206,21,11,3,7,0,7,12,0,2,12,1,7.98,7.46,8.93,6.44,7.92,0.96
460,79982,85.71989778894407,False,5,0,1,2,0,23,2015.0,1.6,1.525100043354038,1.974899956645962,1.474899956645962,1.5,0.0,1.550200086708076,1.550200086708076,1.474899956645962,1.550200086708076,1.949799913291924,1.050200086708076,12,11,11,0,0,0,4,0,0,10,1,7.98,7.46,8.93,6.44,7.92,0.96
